,TFT8_Alistar,TFT8_Annie,TFT8_Aphelios,TFT8_Ashe,TFT8_AurelionSol,TFT8_BelVeth,TFT8_Blitzcrank,TFT8_Camille,TFT8_Chogath,TFT8_Draven,TFT8_Ekko,TFT8_Ezreal,TFT8_Fiddlesticks,TFT8_Fiora,TFT8_Galio,TFT8_Gangplank,TFT8_Janna,TFT8_Jax,TFT8_Jinx,TFT8_Kaisa,TFT8_Kayle,TFT8_Leblanc,TFT8_LeeSin,TFT8_Leona,TFT8_Lulu,TFT8_Lux,TFT8_Malphite,TFT8_MissFortune,TFT8_Mordekaiser,TFT8_Nasus,TFT8_Nilah,TFT8_Nunu,TFT8_Poppy,TFT8_Rammus,TFT8_Rell,TFT8_Renekton,TFT8_Riven,TFT8_Samira,TFT8_Sejuani,TFT8_Senna,TFT8_Sett,TFT8_Sivir,TFT8_Sona,TFT8_Soraka,TFT8_Sylas,TFT8_Syndra,TFT8_Taliyah,TFT8_Talon,TFT8_Urgot,TFT8_Vayne,TFT8_Velkoz,TFT8_Vi,TFT8_Viego,TFT8_WuKong,TFT8_Yasuo,TFT8_Yuumi,TFT8_Zac,TFT8_Zed,TFT8_Zoe
TFT5_Item_RabadonsDeathcapRadiant,,,,,0.00041254125412541255,,,,,,,0.002425222312045271,0.0003374957813027337,,,,,,,0.0004520795660036166,,0.00029761904761904765,,,,,,0.0007886435331230284,0.0005773672055427252,,,0.0005216484089723526,,,,,,,,,,,0.0006956521739130435,0.00042710706150341686,,,0.0003279226102639777,0.0016750418760469012,,,,,0.0003837298541826554,,0.00046707146193367583,0.00038595137012736397,,,0.00020798668885191348
TFT4_Item_OrnnAnimaVisage,0.0016658733936220848,0.00455903159880522,,,,,0.003777148253068933,,0.0029211295034079843,,0.003729951510630362,,0.0010124873439082012,,0.004121750158528852,,,0.0006569223189357859,,,,,0.0011908306043465317,0.0032459425717852684,,,0.0033003300330033004,,0.0005773672055427252,0.000572737686139748,0.0032535440390425285,0.0036515388628064684,,0.004467134652201659,0.003430531732418525,0.0056179775280898875,0.004706363822385922,,0.0037837837837837837,,0.012987012987012988,,,,0.0041841004184100415,,,,0.00043706293706293706,,,0.0031285551763367463,,,,,0.005967180507210343,,
TFT_Item_TearOfTheGoddess,0.006901475487862923,0.00015720798616569723,0.002997275204359673,,0.007013201320132013,0.0008892841262783459,0.0028328611898017,0.00170261066969353,0.0034079844206426485,,0.005967922417008579,0.0064672594987873885,0.0026999662504218697,0.006659267480577136,0.0025364616360177552,0.005777961205117622,0.03517241379310345,,0.01567398119122257,0.0015822784810126582,0.002758620689655172,0.004761904761904762,0.008931229532598988,0.006491885143570537,0.007211538461538462,0.006493506493506494,0.004800480048004801,0.005520504731861199,0.002886836027713626,0.004581901489117984,0.006042296072507553,0.000782472613458529,0.0064516129032258064,0.0035098915124441607,0.005145797598627788,0.002407704654895666,0.0006138735420503376,0.0003374388392103931,0.010702702702702703,0.0012779552715654952,0.003246753246753247,0.0056753688989784334,0.010782608695652174,0.0056947608200455585,,0.030136986301369864,0.0006558452205279554,0.0033500837520938024,0.021853146853146852,0.0009891196834817012,0.014667817083692839,0.0034129692832764505,0.0011511895625479663,,0.010742643624474545,0.005017367811655731,0.0029835902536051715,,0.006863560732113145
TFT8_Item_ADMINEmblemItem,0.006187529747739172,0.00282974375098255,0.0010899182561307902,,0.0028877887788778876,0.0017785682525566918,,,0.0024342745861733205,0.0013513513513513514,0.004475941812756434,0.0008084074373484236,0.0033749578130273373,0.004439511653718091,0.0006341154090044388,0.0004127115146512588,0.005517241379310344,0.0034488421744128758,0.003134796238244514,,0.001379310344827586,,0.013694551949985114,0.004744069912609238,0.01201923076923077,0.00974025974025974,0.0006000600060006001,0.0003943217665615142,0.0011547344110854503,0.001145475372279496,0.0016267720195212642,0.0036515388628064684,,,0.003430531732418525,0.00882825040128411,0.0063433599345201555,0.0008435970980259828,0.005621621621621622,0.0006389776357827476,0.0006493506493506494,0.0011350737797956867,0.010434782608695653,,0.04184100418410042,0.007671232876712329,0.002131496966715855,0.05527638190954774,0.004807692307692308,0.0005934718100890207,0.001725625539257981,0.013936291240045506,0.015349194167306216,0.009216589861751152,0.002335357309668379,0.0011578541103820917,0.0014917951268025858,0.0018854988001371271,0.0074875207986688855
TFT4_Item_OrnnObsidianCleaver,,,0.0027247956403269754,0.0036363636363636364,0.004125412541254125,0.0035571365051133837,,,0.0004868549172346641,,0.00012433171702101205,0.0016168148746968471,0.0013499831252109348,,,0.0004127115146512588,0.001379310344827586,0.0006569223189357859,,0.002034358047016275,0.002758620689655172,,0.00029770765108663293,0.00024968789013732833,,,0.0006000600060006001,0.0007886435331230284,0.0005773672055427252,0.000572737686139748,0.00023239600278875203,0.001564945226917058,,,,0.0008025682182985554,,0.00438670490973511,0.0009729729729729729,0.0038338658146964857,,0.0011350737797956867,0.001391304347826087,0.0008542141230068337,,0.000547945205479452,0.001147729135923922,0.0016750418760469012,0.0030594405594405595,0.0033630069238377845,,,0.0007674597083653108,,0.0014012143858010276,0.00019297568506368199,0.0004972650422675286,0.0023997257456290708,0.0020798668885191347
TFT5_Item_StatikkShivRadiant,,,,,0.0008250825082508251,,,,,,,,,,,,,,0.003134796238244514,0.0018083182640144665,,,,,0.002403846153846154,,0.00030003000300030005,0.0015772870662460567,,,,0.0002608242044861763,,,,,,,,,,,0.00034782608695652176,,,,0.0004918839153959665,,,,0.0008628127696289905,,,,,,,,
TFT_Item_HextechGunblade,0.0033317467872441696,0.0023581197924854584,0.010081743869209809,0.004545454545454545,0.03341584158415842,0.012894619831036016,,0.004540295119182747,0.007302823758519961,0.00945945945945946,0.006092254134029591,0.050121261115602264,0.028687141410732364,0.006659267480577136,0.0012682308180088776,0.014032191498142799,0.008275862068965517,0.017408441451798325,0.006269592476489028,0.041365280289330925,0.013793103448275862,0.030654761904761903,0.00714498362607919,0.031710362047440696,0.07932692307692307,0.01948051948051948,0.0093009300930093,0.02089905362776025,0.02771362586605081,0.014891179839633447,0.006042296072507553,0.040166927490871154,0.0064516129032258064,0.0025526483726866626,0.003430531732418525,0.0072231139646869984,0.00511561285041948,0.007086215623418255,0.002162162162162162,0.012779552715654952,0.007142857142857143,0.0056753688989784334,0.028869565217391303,0.05125284738041002,0.0041841004184100415,0.009863013698630137,0.05705853418593212,0.01675041876046901,0.01486013986013986,0.010484668644906034,0.02459016393442623,0.005688282138794084,0.042977743668457406,0.013824884792626729,0.02148528724894909,0.06696256271709765,0.004972650422675286,0.0032567706547823104,0.04367720465890183
TFT4_Item_OrnnRanduinsSanctum,0.002379819133745835,0.0009432479169941833,0.00027247956403269756,,,0.00044464206313917296,0.0028328611898017,,0.0009737098344693282,,0.002113639189357205,,,0.004439511653718091,0.0022194039315155357,0.0033016921172100704,0.037241379310344824,0.00016423057973394647,0.003134796238244514,,0.002758620689655172,0.0005952380952380953,0.002977076510866329,0.0024968789013732834,0.004807692307692308,,0.0018001800180018,,0.0005773672055427252,0.001718213058419244,0.0039507320474087846,0.0005216484089723526,,0.001595405232929164,,0.0032102728731942215,0.0032739922242684674,,0.0008648648648648649,0.0019169329073482429,0.001948051948051948,,0.0017391304347826088,,,0.001095890410958904,0.00016396130513198886,0.0016750418760469012,0.003933566433566434,0.00019782393669634025,0.0008628127696289905,0.003697383390216155,0.0003837298541826554,0.004608294930875576,,,0.0014917951268025858,0.00017140898183064793,0.00020798668885191348
TFT_Item_GuardianAngel,0.005711565920990005,0.0022009118063197612,0.03433242506811989,0.01090909090909091,0.009488448844884489,0.057358826144953315,0.0028328611898017,0.015891032917139614,0.009737098344693282,0.004054054054054054,0.007211239587218699,0.009700889248181084,0.007087411407357408,0.01997780244173141,0.0034876347495244133,0.020635575732562937,0.011034482758620689,0.010018065363770734,0.01567398119122257,0.03209764918625678,0.02482758620689655,0.014583333333333334,0.008335814230425722,0.03270911360799001,0.004807692307692308,0.003246753246753247,0.0033003300330033004,0.014589905362776025,0.03348729792147806,0.017754868270332187,0.013478968161747618,0.014084507042253521,,0.0035098915124441607,,0.0056179775280898875,0.00798035604665439,0.02885102075248861,0.004324324324324324,0.01597444089456869,0.0006493506493506494,0.007945516458569807,0.008,0.012670842824601366,0.0041841004184100415,0.03506849315068493,0.004099032628299721,0.035175879396984924,0.030157342657342656,0.08644906033630069,0.00819672131147541,0.005688282138794084,0.026477359938603222,0.009216589861751152,0.052779075198505374,0.0030876109610189118,0.006464445549477871,0.24048680150839905,0.005407653910149751
TFT4_Item_OrnnInfinityForce,,,0.0032697547683923707,0.0009090909090909091,0.0020627062706270625,0.004891062694530902,,0.0028376844494892167,,0.0013513513513513514,,0.0016168148746968471,,0.0022197558268590455,0.0003170577045022194,0.0012381345439537762,0.000689655172413793,0.0027919198554770897,0.003134796238244514,0.002034358047016275,0.002758620689655172,0.001488095238095238,0.00029770765108663293,0.0004993757802746567,,,,0.0011829652996845426,0.0011547344110854503,0.001145475372279496,,0.0005216484089723526,0.0064516129032258064,,,,0.0002046245140167792,0.0035431078117091276,0.00021621621621621621,0.0012779552715654952,,0.004540295119182747,0.0006956521739130435,0.0008542141230068337,,,0.0006558452205279554,,0.0034965034965034965,0.004154302670623145,,0.0005688282138794084,0.001918649270913277,,0.0014012143858010276,0.0005789270551910459,,0.0037709976002742542,
TFT8_Item_HandOfJustice_GenAE,,0.0009432479169941833,,,,,,,,,0.0006216585851050603,,0.002362470469119136,,,,0.000689655172413793,,,,,0.005952380952380952,,0.00024968789013732833,0.002403846153846154,,,,0.0017321016166281756,,,0.007303077725612937,,,,,,,,,,,0.004521739130434782,0.002277904328018223,,0.0027397260273972603,0.0016396130513198885,,,,0.0012942191544434857,,,0.004608294930875576,,0.00038595137012736397,,0.00017140898183064793,0.0033277870216306157
TFT5_Item_GuinsoosRagebladeRadiant,,,0.00027247956403269756,,,0.0008892841262783459,,0.0005675368898978433,,,,,,,,,,0.0004926917392018393,0.003134796238244514,0.0011301989150090416,,0.00029761904761904765,,0.00024968789013732833,,,,0.0003943217665615142,,,,,,,,,,0.001181035937236376,,0.0006389776357827476,,0.0011350737797956867,,,,,0.00016396130513198886,,,,,,,,,,,0.0005142269454919438,
TFT4_Item_OrnnZhonyasParadox,0.00023798191337458352,0.0012576638893255778,0.0008174386920980927,,0.0037128712871287127,0.00044464206313917296,,0.0005675368898978433,,,0.0006216585851050603,0.002425222312045271,0.0020249746878164025,,0.0006341154090044388,0.0008254230293025176,,0.0006569223189357859,0.003134796238244514,0.0033905967450271247,,0.0008928571428571428,0.0005954153021732659,0.0027465667915106116,,,0.0009000900090009,0.0011829652996845426,0.0040415704387990765,,0.0011619800139437602,0.002347417840375587,,0.0003190810465858328,,0.0008025682182985554,0.0002046245140167792,0.0005061582588155897,0.00043243243243243243,,0.0006493506493506494,,0.0020869565217391303,0.0021355353075170843,,0.002191780821917808,0.003935071323167732,0.0016750418760469012,0.0008741258741258741,0.0003956478733926805,0.001725625539257981,0.0002844141069397042,0.004604758250191865,,0.00046707146193367583,0.001350829795445774,0.0014917951268025858,0.0010284538909838875,0.0008319467554076539
TFT_Item_RecurveBow,0.002379819133745835,,0.0051771117166212535,0.006363636363636364,0.0049504950495049506,0.0022232103156958646,0.0009442870632672333,0.00170261066969353,0.0029211295034079843,,0.0016163123212731567,0.007275666936135812,0.0016874789065136687,0.003329633740288568,0.0019023462270133164,0.010317787866281469,0.023448275862068966,0.0006569223189357859,0.01567398119122257,0.0022603978300180833,0.006896551724137931,0.005952380952380952,0.008038106579339089,0.0022471910112359553,0.016826923076923076,0.00974025974025974,0.0036003600360036,0.0011829652996845426,0.002886836027713626,0.0074455899198167235,0.0018591680223100163,0.002347417840375587,0.0064516129032258064,0.0012763241863433313,,0.002407704654895666,0.0022508696541845715,0.0016871941960519656,0.0015135135135135136,0.0076677316293929714,0.0012987012987012987,0.019296254256526674,0.005565217391304348,0.003416856492027335,0.0041841004184100415,0.02904109589041096,0.0008198065256599442,0.006700167504187605,0.007867132867132868,0.006330365974282888,0.011216566005176877,0.0017064846416382253,0.0011511895625479663,0.004608294930875576,0.007473143390938813,0.0034735623311462757,0.0014917951268025858,0.002056907781967775,0.004159733777038269
TFT5_Item_QuicksilverRadiant,,,0.0005449591280653951,,,0.00044464206313917296,,0.0011350737797956867,,0.0013513513513513514,,,,,,0.0004127115146512588,,0.0014780752176055182,,0.0002260397830018083,,0.00029761904761904765,,,,,,,,,,,,,,,,0.00016871941960519654,,,,,,0.00014236902050113895,,0.000547945205479452,,,0.00043706293706293706,,,,,,,,,0.00034281796366129587,
TFT_Item_PowerGauntlet,0.0038077106139933364,0.0012576638893255778,0.02806539509536785,0.01090909090909091,0.022277227722772276,0.020008892841262782,0.0028328611898017,0.0073779795686719635,0.006329113924050633,0.005405405405405406,0.005719258982966555,0.016168148746968473,0.02564967937900776,0.005549389567147614,0.004755865567533291,0.012794056954189021,0.0020689655172413794,0.008211528986697324,0.003134796238244514,0.0162748643761302,0.009655172413793104,0.017261904761904763,0.002977076510866329,0.009488139825218476,0.004807692307692308,,0.004500450045004501,0.031545741324921134,0.02020785219399538,0.012027491408934709,0.007204276086451313,0.01643192488262911,0.0064516129032258064,0.003190810465858328,0.005145797598627788,0.0072231139646869984,0.004706363822385922,0.022270963387885947,0.00227027027027027,0.016613418530351438,0.001948051948051948,0.004540295119182747,0.021217391304347827,0.0270501138952164,0.0041841004184100415,0.006027397260273973,0.04804066240367273,0.010050251256281407,0.022290209790209792,0.024727992087042534,0.012079378774805867,0.004266211604095563,0.014965464313123561,0.004608294930875576,0.01914992993928071,0.014473176379776149,0.006464445549477871,0.013027082619129242,0.01019134775374376
TFT_Item_Morellonomicon,0.006425511661113755,0.00282974375098255,0.002997275204359673,,0.0028877887788778876,0.0026678523788350376,,0.0005675368898978433,0.01801363193768257,,0.01081685938082805,0.007275666936135812,0.10327370907863652,0.004439511653718091,0.0022194039315155357,0.006190672719768881,0.04068965517241379,0.00016423057973394647,0.009404388714733543,0.00135623869801085,,0.006845238095238095,0.0023816612086930635,0.004744069912609238,,0.022727272727272728,0.014701470147014702,0.005914826498422713,0.03695150115473441,0.003436426116838488,0.016732512200790146,0.059989567031820554,0.0064516129032258064,0.014677728142948309,0.010291595197255575,0.0056179775280898875,0.002864743196234909,0.0005061582588155897,0.10486486486486486,0.0025559105431309905,,0.0011350737797956867,0.020869565217391306,0.010535307517084282,0.012552301255230125,0.012054794520547946,0.008853910477127398,,0.02972027972027972,0.0009891196834817012,0.004745470232959448,0.006825938566552901,0.011895625479662318,0.009216589861751152,0.010742643624474545,0.0011578541103820917,0.007458975634012929,0.0008570449091532396,0.16077371048252911
TFT5_Item_ZzRotPortalRadiant,0.0016658733936220848,,,,,0.00044464206313917296,0.0009442870632672333,,0.0004868549172346641,,0.00012433171702101205,,0.0003374957813027337,0.0011098779134295228,,0.0004127115146512588,,,,,,0.00029761904761904765,0.00029770765108663293,0.00024968789013732833,,,0.00030003000300030005,,,,0.00046479200557750407,,,0.0003190810465858328,,,0.0002046245140167792,,0.00010810810810810811,,,,,,,,0.00016396130513198886,,,,,0.0002844141069397042,,,,,,,
TFT_Item_StatikkShiv,0.0038077106139933364,0.0017292878478226694,0.023978201634877384,0.005454545454545455,0.04661716171617162,0.012449977767896843,0.0028328611898017,0.0022701475595913734,0.004868549172346641,0.008108108108108109,0.006465249285092627,0.02667744543249798,0.0033749578130273373,0.013318534961154272,0.004121750158528852,0.021873710276516713,0.06206896551724138,0.005583839710954179,0.12852664576802508,0.16523508137432188,0.031724137931034485,0.06190476190476191,0.013694551949985114,0.008489388264669164,0.05048076923076923,0.1396103896103896,0.005700570057005701,0.04061514195583596,0.008083140877598153,0.024054982817869417,0.004415524052986289,0.004694835680751174,,0.004148053605615826,0.00686106346483705,0.002407704654895666,0.00798035604665439,0.004049266070524717,0.004432432432432433,0.019169329073482427,0.001948051948051948,0.03859250851305335,0.07095652173913043,0.04100227790432802,0.0041841004184100415,0.13972602739726028,0.030332841449417936,0.011725293132328308,0.0472027972027972,0.027893175074183978,0.07377049180327869,0.006257110352673493,0.003837298541826554,0.004608294930875576,0.007473143390938813,0.01736781165573138,0.001989060169070114,0.0029139526911210146,0.02391846921797005
TFT4_Item_OrnnDeathsDefiance,,0.0015720798616569722,0.0021798365122615805,,,0.005335704757670075,0.0009442870632672333,0.006242905788876277,,0.0013513513513513514,0.0003729951510630362,0.0008084074373484236,0.0020249746878164025,,0.0019023462270133164,0.0012381345439537762,,0.0029561504352110363,,0.0015822784810126582,0.001379310344827586,,0.00029770765108663293,0.00149812734082397,,,0.0009000900090009,,0.0017321016166281756,0.001718213058419244,0.0016267720195212642,0.004434011476264998,,0.0006381620931716656,,,0.0004092490280335584,0.0018559136156571622,0.0003243243243243243,0.0006389776357827476,0.0012987012987012987,0.0011350737797956867,0.00034782608695652176,0.00042710706150341686,,,0.00016396130513198886,,0.0017482517482517483,0.000791295746785361,,0.0011376564277588168,0.00422102839600921,0.004608294930875576,0.0018682858477347033,0.00019297568506368199,0.000994530084535057,0.004456633527596846,
TFT8_Item_IonicSpark_GenAE,0.00404569252736792,0.0075459833359534665,,,,,,,0.0004868549172346641,,0.0031082929255253017,,0.0020249746878164025,,0.0003170577045022194,0.0004127115146512588,,,,,,0.001488095238095238,0.00029770765108663293,0.000749063670411985,,0.003246753246753247,,,,,,0.009650495565988524,0.0064516129032258064,,,,,,0.0003243243243243243,,,,,0.00014236902050113895,,,,,0.00043706293706293706,,,,,,,,,0.00017140898183064793,
TFT_Item_SparringGloves,0.004997620180866254,0.0009432479169941833,0.004632152588555858,0.0027272727272727275,0.0016501650165016502,0.0013339261894175188,0.004721435316336166,0.0011350737797956867,0.0029211295034079843,,0.004102946661693398,0.002425222312045271,0.0026999662504218697,0.005549389567147614,0.0015852885225110971,0.004127115146512587,0.007586206896551724,0.0004926917392018393,0.012539184952978056,0.0011301989150090416,0.002758620689655172,0.003869047619047619,0.005358737719559393,0.0024968789013732834,0.009615384615384616,0.00974025974025974,0.0036003600360036,,0.005773672055427252,0.004581901489117984,0.0018591680223100163,0.0013041210224308817,,0.001595405232929164,0.0017152658662092624,0.002407704654895666,0.0020462451401677922,0.0013497553568415724,0.0011891891891891893,0.007028753993610224,,0.011350737797956867,0.0034782608695652175,0.0008542141230068337,,0.007123287671232876,0.001147729135923922,0.006700167504187605,0.006555944055944056,0.005539070227497527,0.0021570319240724763,0.004266211604095563,0.0007674597083653108,,0.0028024287716020553,0.0021227325357005018,0.0014917951268025858,0.0013712718546451835,0.0018718801996672214
TFT_Item_ArchangelsStaff,0.004521656354117087,0.0011004559031598806,0.004087193460490463,,0.08333333333333333,0.0026678523788350376,0.0009442870632672333,,0.007789678675754625,,0.006216585851050603,0.021018593371059015,0.05433682078974013,0.006659267480577136,0.0063411540900443885,0.00990507635163021,0.009655172413793104,0.0013138446378715717,0.003134796238244514,0.02667269439421338,0.002758620689655172,0.04017857142857143,0.010419767788032152,0.010736579275905118,0.014423076923076924,0.016233766233766232,0.006600660066006601,0.05875394321766562,0.03983833718244804,0.005154639175257732,0.009760632117127585,0.033646322378716745,,0.0012763241863433313,0.0137221269296741,0.00882825040128411,0.006752608962553714,0.0010123165176311793,0.0034594594594594594,0.0006389776357827476,0.0012987012987012987,0.009080590238365494,0.028521739130434782,0.05794419134396355,0.0041841004184100415,0.01315068493150685,0.04361370716510903,0.023450586264656615,0.01486013986013986,0.0019782393669634025,0.07204486626402071,0.0022753128555176336,0.0498848810437452,0.02304147465437788,0.026156001868285848,0.029911231184870705,0.007458975634012929,0.0013712718546451835,0.013311148086522463
TFT4_Item_OrnnRocketPropelledFist,0.00475963826749167,0.0023581197924854584,0.0005449591280653951,,0.0012376237623762376,,0.0028328611898017,,0.0029211295034079843,,0.002113639189357205,,0.0016874789065136687,0.0022197558268590455,0.0019023462270133164,0.0008254230293025176,0.000689655172413793,,0.003134796238244514,,,0.00029761904761904765,0.004465614766299494,0.000749063670411985,,0.003246753246753247,0.0012001200120012002,,,0.0028636884306987398,0.0020915640250987683,0.0002608242044861763,,0.0019144862795149968,,0.002407704654895666,0.0016369961121342337,,0.0024864864864864865,0.0006389776357827476,0.0006493506493506494,0.00340522133938706,0.0006956521739130435,,0.0041841004184100415,0.000547945205479452,,0.0016750418760469012,0.00043706293706293706,0.0003956478733926805,0.0004314063848144953,0.005688282138794084,0.0003837298541826554,0.009216589861751152,0.0037365716954694066,,0.006464445549477871,,
TFT4_Item_OrnnTheCollector,,,0.003542234332425068,0.004545454545454545,0.00041254125412541255,0.0022232103156958646,,,,,0.00012433171702101205,0.0008084074373484236,0.0006749915626054674,,,0.0012381345439537762,,0.0004926917392018393,0.003134796238244514,0.0027124773960217,0.001379310344827586,0.0017857142857142857,,,0.002403846153846154,,,0.0015772870662460567,0.0005773672055427252,,0.00023239600278875203,0.0005216484089723526,,,,,,0.004049266070524717,0.00021621621621621621,0.0012779552715654952,,0.0011350737797956867,0.0017391304347826088,0.0002847380410022779,,,0.0006558452205279554,,0.0013111888111888112,0.003165182987141444,0.0004314063848144953,0.0002844141069397042,,,0.00046707146193367583,,,0.002228316763798423,0.0006239600665557404
TFT8_Item_GiantSlayer_GenAE,0.00023798191337458352,0.00047162395849709165,0.00027247956403269756,,,,,,,,0.0002486634340420241,,0.0006749915626054674,,,,,,,,,0.005952380952380952,,0.0012484394506866417,,,,0.0003943217665615142,,,,0.0036515388628064684,,,,,,,,,,,0.0034782608695652175,0.002562642369020501,,0.0016438356164383563,0.002459419576979833,,0.0013111888111888112,,0.0004314063848144953,,,,,0.0005789270551910459,,0.00017140898183064793,0.0066555740432612314
TFT_Item_ForceOfNature,0.005711565920990005,0.0006288319446627889,0.00027247956403269756,0.0036363636363636364,,,0.0018885741265344666,0.0005675368898978433,0.0004868549172346641,,0.0016163123212731567,0.0008084074373484236,0.0033749578130273373,0.0022197558268590455,0.0022194039315155357,0.0024762690879075525,0.004137931034482759,,0.009404388714733543,0.000678119349005425,0.004137931034482759,0.0026785714285714286,0.0017862459065197975,0.0012484394506866417,0.016826923076923076,0.016233766233766232,0.0015001500150015,0.0007886435331230284,0.0005773672055427252,0.0028636884306987398,0.0006971880083662561,0.0018257694314032342,,0.0009572431397574984,0.003430531732418525,0.0056179775280898875,0.0004092490280335584,,0.0006486486486486486,0.0006389776357827476,,0.0011350737797956867,0.0006956521739130435,0.00042710706150341686,,0.0038356164383561643,0.0003279226102639777,0.0033500837520938024,0.0013111888111888112,0.0003956478733926805,0.001725625539257981,0.003981797497155859,,0.013824884792626729,0.0014012143858010276,0.0005789270551910459,,0.00017140898183064793,0.0010399334442595673
TFT8_Item_Shojin_GenAE,0.00047596382674916705,0.00015720798616569723,0.00027247956403269756,,,,,,,,,,,,,,0.006206896551724138,,,,,0.008333333333333333,,0.000749063670411985,0.004807692307692308,,,,0.0005773672055427252,,,,,,,,,,,0.0006389776357827476,,,0.005565217391304348,0.003701594533029613,,0.01863013698630137,0.001967535661583866,,0.00043706293706293706,,0.0004314063848144953,,0.0003837298541826554,,,0.0005789270551910459,,,0.003535773710482529
TFT8_Item_AnimaSquadEmblemItem,0.0028557829604950024,,0.0010899182561307902,,0.0024752475247524753,0.00044464206313917296,,0.0005675368898978433,0.0009737098344693282,,0.005843590699987567,0.002425222312045271,0.005062436719541006,0.0011098779134295228,0.0006341154090044388,0.0016508460586050352,0.006896551724137931,0.0006569223189357859,,0.006555153707052441,,0.00029761904761904765,0.0014885382554331646,0.0032459425717852684,,,0.0009000900090009,,0.003464203233256351,,0.005112712061352545,0.004173187271778821,0.0064516129032258064,0.0009572431397574984,0.003430531732418525,,,0.0005061582588155897,0.0019459459459459458,0.0006389776357827476,0.003246753246753247,0.0011350737797956867,0.00034782608695652176,0.0002847380410022779,,0.000547945205479452,0.0003279226102639777,,0.0026223776223776225,,0.0004314063848144953,0.0022753128555176336,0.0030698388334612432,,,0.00019297568506368199,,0.0005142269454919438,0.00041597337770382697
TFT_Item_UnstableConcoction,0.002141837220371252,0.0006288319446627889,0.05694822888283379,0.03090909090909091,0.026402640264026403,0.05824811027123166,0.0009442870632672333,0.06583427922814983,0.011684518013631937,0.043243243243243246,0.004351610095735422,0.025060630557801132,0.02733715828552143,0.023307436182019976,0.0025364616360177552,0.02765167148163434,0.006896551724137931,0.03941533913614715,0.0219435736677116,0.04701627486437613,0.04689655172413793,0.026785714285714284,0.003572491813039595,0.027965043695380776,0.016826923076923076,0.003246753246753247,0.006900690069006901,0.03391167192429022,0.044457274826789836,0.03150057273768614,0.007204276086451313,0.03025560772039645,,0.002871729419272495,0.003430531732418525,0.0056179775280898875,0.007571107018620831,0.05365277543445251,0.0019459459459459458,0.04472843450479233,0.01103896103896104,0.0170261066969353,0.012869565217391304,0.020216400911161732,0.008368200836820083,0.009863013698630137,0.02705361534677816,0.07872696817420435,0.03496503496503497,0.05084075173095945,0.02113891285591027,0.004550625711035267,0.10514198004604758,0.03225806451612903,0.06539000467071462,0.021999228097259745,0.003978120338140228,0.055193692149468634,0.006447587354409318
TFT8_Item_ReconEmblemItem,0.00047596382674916705,,0.0010899182561307902,,0.0008250825082508251,0.010226767452200978,,,0.0009737098344693282,,0.0034812880765883376,,0.0010124873439082012,0.0011098779134295228,,0.002888980602558811,0.001379310344827586,0.0019707669568073574,0.14733542319749215,,0.005517241379310344,0.0005952380952380953,,0.00149812734082397,0.002403846153846154,,,0.009069400630914827,0.0005773672055427252,0.000572737686139748,0.0016267720195212642,,,0.0012763241863433313,0.00686106346483705,,0.0022508696541845715,0.001181035937236376,0.00010810810810810811,0.0006389776357827476,,,0.0020869565217391303,,,0.002191780821917808,0.0006558452205279554,,0.0030594405594405595,,0.0090595340811044,0.0008532423208191126,,,0.008407286314806165,0.0009648784253184099,,0.0037709976002742542,0.0010399334442595673
TFT8_Item_InterPolarisEmblemItem,0.0011899095668729176,,0.0038147138964577656,,0.00041254125412541255,0.0017785682525566918,0.0028328611898017,,0.0004868549172346641,,0.0009946537361680964,0.002425222312045271,0.003712453594330071,0.01220865704772475,,0.007841518778373916,0.004827586206896552,0.0006569223189357859,,0.000678119349005425,0.001379310344827586,0.004761904761904762,0.0008931229532598987,0.00149812734082397,,0.003246753246753247,0.0012001200120012002,,,0.001145475372279496,0.0016267720195212642,0.0002608242044861763,,,,,0.001841620626151013,0.0016871941960519656,,,,0.01021566401816118,,0.0005694760820045558,,0.0016438356164383563,,,0.004807692307692308,0.010484668644906034,0.0008628127696289905,0.005688282138794084,0.0003837298541826554,,,,0.0004972650422675286,,0.006863560732113145
TFT8_Item_BrawlerEmblemItem,0.006901475487862923,0.00047162395849709165,0.0010899182561307902,,0.0037128712871287127,0.011116051578479324,,0.0022701475595913734,0.0014605647517039922,0.008108108108108109,0.006838244436155663,0.0008084074373484236,0.004724940938238272,0.0022197558268590455,0.0019023462270133164,0.004127115146512587,0.002758620689655172,,0.003134796238244514,,0.006896551724137931,0.0017857142857142857,,0.018726591760299626,,,0.006000600060006,0.0027602523659305996,0.008083140877598153,0.001718213058419244,0.004880316058563793,0.006259780907668232,0.0064516129032258064,0.0019144862795149968,0.005145797598627788,,,0.0018559136156571622,,0.0019169329073482429,0.01038961038961039,0.00681044267877412,0.003130434782608696,0.0548120728929385,0.0041841004184100415,0.002191780821917808,0.00016396130513198886,0.0016750418760469012,0.006993006993006993,0.0003956478733926805,0.003451251078515962,,0.0011511895625479663,0.059907834101382486,0.005604857543204111,0.00038595137012736397,0.008950770760815515,0.0008570449091532396,0.00041597337770382697
