,TFT8_Item_GiantSlayer_GenAE,TFT8_Item_AceEmblemItem,TFT5_Item_StatikkShivRadiant,TFT_Item_SparringGloves,TFT8_Item_HandOfJustice_GenAE,TFT8_Item_PranksterEmblemItem,TFT_Item_LocketOfTheIronSolari,TFT8_Item_OxForceEmblemItem,TFT_Item_IonicSpark,TFT5_Item_WarmogsArmorRadiant,TFT8_Item_RapidFireCannon_GenAE,TFT_Item_GargoyleStoneplate,TFT_Item_RunaansHurricane,TFT5_Item_GuardianAngelRadiant,TFT_Item_GiantsBelt,TFT8_Item_DuelistEmblemItem,TFT_Item_SpearOfShojin,TFT_Item_Deathblade,TFT5_Item_ArchangelsStaffRadiant,TFT4_Item_OrnnAnimaVisage,TFT4_Item_OrnnMuramana,TFT5_Item_MorellonomiconRadiant,TFT8_Item_BrawlerEmblemItem,TFT5_Item_ZephyrRadiant,TFT_Item_RecurveBow,TFT5_Item_ChaliceOfPowerRadiant,TFT_Item_ThiefsGloves,TFT4_Item_OrnnRanduinsSanctum,TFT5_Item_TitansResolveRadiant,TFT_Item_FrozenHeart,TFT_Item_EmptyBag,TFT8_Item_DefenderEmblemItem,TFT8_Item_RenegadeEmblemItem,TFT5_Item_SpearOfShojinRadiant,TFT_Item_NeedlesslyLargeRod,TFT_Item_SeraphsEmbrace,TFT5_Item_BrambleVestRadiant,TFT4_Item_OrnnZhonyasParadox,TFT4_Item_OrnnInfinityForce,TFT_Item_BFSword,TFT4_Item_OrnnRocketPropelledFist,TFT8_Item_DeadeyeEmblemItem,TFT5_Item_HextechGunbladeRadiant,TFT_Item_GuardianAngel,TFT4_Item_OrnnObsidianCleaver,TFT_Item_Chalice,TFT8_Item_CivilianEmblemItem,TFT5_Item_FrozenHeartRadiant,TFT5_Item_GuinsoosRagebladeRadiant,TFT4_Item_OrnnDeathsDefiance,TFT8_Item_AegisEmblemItem,TFT5_Item_DragonsClawRadiant,TFT5_Item_LastWhisperRadiant,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT8_Item_UndergroundTheEmblemItem,TFT5_Item_ShroudOfStillnessRadiant,TFT_Item_LastWhisper,TFT8_Item_Sunfire_GenAE,TFT_Item_MadredsBloodrazor,TFT_Item_TearOfTheGoddess,TFT8_Item_InterPolarisEmblemItem,TFT5_Item_SunfireCapeRadiant,TFT_Item_WarmogsArmor,TFT4_Item_OrnnTheCollector,TFT_Item_Redemption,TFT5_Item_GargoyleStoneplateRadiant,TFT5_Item_RabadonsDeathcapRadiant,TFT5_Item_LocketOfTheIronSolariRadiant,TFT8_Item_Bloodthirster_GenAE,TFT5_Item_RunaansHurricaneRadiant,TFT_Item_ForceOfNature,TFT_Item_JeweledGauntlet,TFT_Item_ZekesHerald,TFT5_Item_HandOfJusticeRadiant,TFT5_Item_IonicSparkRadiant,TFT5_Item_ZekesHeraldRadiant,TFT5_Item_ThiefsGlovesRadiant,TFT8_Item_HackerEmblemItem,TFT_Item_UnstableConcoction,TFT4_Item_OrnnEternalWinter,TFT8_Item_StarGuardianEmblemItem,TFT_Item_DragonsClaw,TFT_Item_ChainVest,TFT_Item_HextechGunblade,TFT_Item_NegatronCloak,TFT5_Item_RapidFirecannonRadiant,TFT_Item_Shroud,TFT5_Item_BloodthirsterRadiant,TFT8_Item_IonicSpark_GenAE,TFT5_Item_JeweledGauntletRadiant,TFT5_Item_QuicksilverRadiant,TFT8_Item_ADMINEmblemItem,TFT_Item_TitanicHydra,TFT8_Item_GenAEEmblemItem,TFT8_Item_MascotEmblemItem,TFT8_Item_Shojin_GenAE,TFT_Item_Bloodthirster,TFT5_Item_RedemptionRadiant,TFT_Item_Zephyr,TFT8_Item_Warmogs_GenAE,TFT8_Item_ReconEmblemItem,TFT_Item_ArchangelsStaff,TFT_Item_BrambleVest,TFT5_Item_BlueBuffRadiant,TFT_Item_RedBuff,TFT_Item_PowerGauntlet,TFT_Item_RabadonsDeathcap,TFT5_Item_InfinityEdgeRadiant,TFT_Item_Quicksilver,TFT8_Item_Shroud_GenAE,TFT8_Item_AnimaSquadEmblemItem,TFT5_Item_DeathbladeRadiant,TFT8_Item_HeartEmblemItem,TFT_Item_StatikkShiv,TFT8_Item_ExoPrimeEmblemItem,TFT5_Item_TrapClawRadiant,TFT5_Item_ZzRotPortalRadiant,TFT_Item_Spatula,TFT8_Item_ChannelerEmblemItem,TFT5_Item_GiantSlayerRadiant,TFT_Item_Morellonomicon,TFT_Item_RapidFireCannon,TFT_Item_TitansResolve
TFT8_Rell,0.0,0.0,0.0,0.0017152658662092624,0.0,0.008576329331046312,0.02058319039451115,0.00686106346483705,0.07204116638078903,0.0,0.0,0.08747855917667238,0.005145797598627788,0.0,0.018867924528301886,0.003430531732418525,0.0,0.003430531732418525,0.0,0.003430531732418525,0.0,0.0,0.005145797598627788,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.029159519725557463,0.0,0.0,0.0017152658662092624,0.0,0.003430531732418525,0.0017152658662092624,0.0017152658662092624,0.0,0.0,0.003430531732418525,0.0,0.0017152658662092624,0.0,0.0,0.0,0.00686106346483705,0.0017152658662092624,0.0,0.0,0.0,0.005145797598627788,0.0,0.0,0.005145797598627788,0.0017152658662092624,0.0,0.0,0.0,0.0017152658662092624,0.005145797598627788,0.005145797598627788,0.0,0.0,0.09090909090909091,0.0,0.051457975986277875,0.0,0.0,0.0,0.0,0.0,0.003430531732418525,0.0,0.005145797598627788,0.0,0.0,0.0,0.0,0.0,0.003430531732418525,0.005145797598627788,0.0,0.03773584905660377,0.005145797598627788,0.003430531732418525,0.008576329331046312,0.0,0.029159519725557463,0.0,0.0,0.0,0.0,0.003430531732418525,0.09090909090909091,0.0017152658662092624,0.012006861063464836,0.0,0.00686106346483705,0.0,0.012006861063464836,0.0,0.00686106346483705,0.0137221269296741,0.05317324185248713,0.0,0.11663807890222985,0.005145797598627788,0.00686106346483705,0.0,0.00686106346483705,0.003430531732418525,0.003430531732418525,0.0,0.005145797598627788,0.00686106346483705,0.0,0.0,0.0,0.0,0.003430531732418525,0.0,0.010291595197255575,0.0017152658662092624,0.017152658662092625
TFT8_Renekton,0.0,0.0,0.0,0.002407704654895666,0.0,0.0,0.025682182985553772,0.0,0.045746388443017656,0.0,0.0,0.06500802568218299,0.008025682182985553,0.0,0.011235955056179775,0.009630818619582664,0.0008025682182985554,0.0032102728731942215,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0008025682182985554,0.002407704654895666,0.0,0.036115569823434994,0.0032102728731942215,0.0,0.033707865168539325,0.0,0.0032102728731942215,0.0,0.0,0.0032102728731942215,0.004815409309791332,0.0,0.0008025682182985554,0.0,0.002407704654895666,0.002407704654895666,0.0,0.0,0.0056179775280898875,0.0008025682182985554,0.0040128410914927765,0.0,0.0016051364365971107,0.0,0.0,0.002407704654895666,0.0,0.0,0.00882825040128411,0.008025682182985553,0.0,0.0,0.0016051364365971107,0.0,0.004815409309791332,0.002407704654895666,0.0,0.0,0.09229534510433386,0.0,0.13242375601926162,0.0008025682182985554,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0032102728731942215,0.01043338683788122,0.0,0.0,0.0016051364365971107,0.0,0.0008025682182985554,0.0056179775280898875,0.002407704654895666,0.0,0.0593900481540931,0.0032102728731942215,0.0072231139646869984,0.0072231139646869984,0.0,0.01765650080256822,0.0,0.0,0.0,0.0,0.00882825040128411,0.02247191011235955,0.0,0.008025682182985553,0.0,0.018459069020866775,0.0,0.021669341894060994,0.0,0.0,0.00882825040128411,0.06500802568218299,0.0,0.13081861958266452,0.0072231139646869984,0.0032102728731942215,0.0,0.0032102728731942215,0.0,0.0,0.0,0.0016051364365971107,0.002407704654895666,0.012038523274478331,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.004815409309791332,0.015248796147672551
TFT8_Riven,0.0,0.0006138735420503376,0.0,0.0020462451401677922,0.0,0.004297114794352364,0.01309596889707387,0.0004092490280335584,0.09617352158788622,0.0002046245140167792,0.0,0.046245140167792104,0.005320237364436259,0.0,0.009003478616738286,0.0014323715981174544,0.003069367710251688,0.004706363822385922,0.0002046245140167792,0.004706363822385922,0.0004092490280335584,0.0,0.0,0.0,0.0022508696541845715,0.0,0.05688561489666462,0.0032739922242684674,0.0004092490280335584,0.02905668099038265,0.0040924902803355845,0.0,0.0006138735420503376,0.0,0.0016369961121342337,0.004910988336402701,0.0,0.0002046245140167792,0.0002046245140167792,0.001841620626151013,0.0016369961121342337,0.0010231225700838961,0.0,0.00798035604665439,0.0,0.011868221812973194,0.0008184980560671168,0.0002046245140167792,0.0,0.0004092490280335584,0.0040924902803355845,0.0004092490280335584,0.0,0.00511561285041948,0.0040924902803355845,0.0002046245140167792,0.0,0.003069367710251688,0.0,0.006752608962553714,0.0006138735420503376,0.001841620626151013,0.0012277470841006752,0.07632494372825864,0.0,0.11499897687742991,0.0,0.0,0.0002046245140167792,0.0002046245140167792,0.0,0.0004092490280335584,0.004501739308369143,0.022304072027828935,0.0,0.0002046245140167792,0.0002046245140167792,0.0002046245140167792,0.0004092490280335584,0.007571107018620831,0.0020462451401677922,0.0024554941682013503,0.0560671168405975,0.005729486392469818,0.00511561285041948,0.003069367710251688,0.0,0.016574585635359115,0.0,0.0,0.0,0.0,0.0063433599345201555,0.016369961121342338,0.0,0.0014323715981174544,0.0,0.016369961121342338,0.0006138735420503376,0.00777573153263761,0.0,0.0022508696541845715,0.006752608962553714,0.060978105177000204,0.0,0.143646408839779,0.004706363822385922,0.007366482504604052,0.0,0.006138735420503376,0.0,0.0,0.0,0.0032739922242684674,0.00798035604665439,0.0020462451401677922,0.0,0.0002046245140167792,0.0002046245140167792,0.0004092490280335584,0.0,0.002864743196234909,0.003887865766318805,0.03110292613055044
TFT8_Samira,0.0,0.0,0.0,0.0013497553568415724,0.0,0.0,0.001181035937236376,0.01029188459591699,0.0003374388392103931,0.0,0.0,0.0005061582588155897,0.10679939261008942,0.0010123165176311793,0.0003374388392103931,0.003880546650919521,0.0025307912940779483,0.07761093301839042,0.0,0.0,0.0003374388392103931,0.0,0.0018559136156571622,0.0,0.0016871941960519656,0.0,0.007086215623418255,0.0,0.0005061582588155897,0.00016871941960519654,0.0016871941960519656,0.0,0.004049266070524717,0.0,0.0003374388392103931,0.0013497553568415724,0.0,0.0005061582588155897,0.0035431078117091276,0.0026995107136831447,0.0,0.0,0.00016871941960519654,0.02885102075248861,0.00438670490973511,0.0013497553568415724,0.0003374388392103931,0.0,0.001181035937236376,0.0018559136156571622,0.00016871941960519654,0.00016871941960519654,0.0006748776784207862,0.07052471739497217,0.1275518812215286,0.0,0.00016871941960519654,0.21191159102412688,0.0,0.15555930487599123,0.0003374388392103931,0.0016871941960519656,0.0,0.0003374388392103931,0.004049266070524717,0.0003374388392103931,0.0,0.0,0.0,0.0,0.0003374388392103931,0.0,0.0035431078117091276,0.004217985490129914,0.0005061582588155897,0.0,0.0,0.00016871941960519654,0.00016871941960519654,0.05365277543445251,0.0,0.0,0.00016871941960519654,0.00016871941960519654,0.007086215623418255,0.00016871941960519654,0.0005061582588155897,0.0006748776784207862,0.00016871941960519654,0.0,0.0,0.00016871941960519654,0.0008435970980259828,0.00016871941960519654,0.0,0.0005061582588155897,0.0,0.0246330352623587,0.0,0.0013497553568415724,0.0,0.001181035937236376,0.0010123165176311793,0.00016871941960519654,0.0,0.00016871941960519654,0.022270963387885947,0.0006748776784207862,0.0003374388392103931,0.010123165176311793,0.0,0.0005061582588155897,0.0006748776784207862,0.0,0.004049266070524717,0.0003374388392103931,0.0006748776784207862,0.0,0.0,0.0,0.0010123165176311793,0.0005061582588155897,0.004217985490129914,0.009617006917496203
TFT8_Sejuani,0.0,0.00010810810810810811,0.0,0.0011891891891891893,0.0,0.002702702702702703,0.01254054054054054,0.0034594594594594594,0.054162162162162165,0.00043243243243243243,0.0,0.06572972972972974,0.0029189189189189188,0.0,0.01308108108108108,0.010918918918918918,0.005945945945945946,0.0015135135135135136,0.0,0.0037837837837837837,0.0019459459459459458,0.00043243243243243243,0.0,0.00010810810810810811,0.0015135135135135136,0.00010810810810810811,0.03275675675675676,0.0008648648648648649,0.0,0.06227027027027027,0.001081081081081081,0.0033513513513513515,0.0005405405405405405,0.0,0.0005405405405405405,0.010054054054054054,0.00010810810810810811,0.00043243243243243243,0.00021621621621621621,0.0006486486486486486,0.0024864864864864865,0.00010810810810810811,0.0,0.004324324324324324,0.0009729729729729729,0.005297297297297297,0.0011891891891891893,0.00021621621621621621,0.0,0.0003243243243243243,0.004432432432432433,0.0007567567567567568,0.0,0.0023783783783783785,0.0023783783783783785,0.00043243243243243243,0.0,0.001081081081081081,0.0,0.0037837837837837837,0.010702702702702703,0.0,0.00010810810810810811,0.0974054054054054,0.00021621621621621621,0.1038918918918919,0.00043243243243243243,0.0,0.0003243243243243243,0.00021621621621621621,0.0,0.0006486486486486486,0.002162162162162162,0.006486486486486486,0.0,0.00021621621621621621,0.00010810810810810811,0.0,0.0011891891891891893,0.0019459459459459458,0.0041081081081081085,0.0006486486486486486,0.05891891891891892,0.00572972972972973,0.002162162162162162,0.004324324324324324,0.0,0.016756756756756756,0.0,0.0003243243243243243,0.0,0.0,0.005621621621621622,0.02508108108108108,0.00043243243243243243,0.005621621621621622,0.0,0.004972972972972973,0.0003243243243243243,0.008108108108108109,0.00010810810810810811,0.00010810810810810811,0.0034594594594594594,0.056,0.0,0.10583783783783783,0.00227027027027027,0.0041081081081081085,0.0,0.0065945945945945945,0.0,0.0019459459459459458,0.0,0.0009729729729729729,0.004432432432432433,0.00043243243243243243,0.0,0.00010810810810810811,0.0003243243243243243,0.0003243243243243243,0.0,0.10486486486486486,0.003135135135135135,0.010162162162162163
TFT8_Senna,0.0,0.0019169329073482429,0.0,0.007028753993610224,0.0,0.0006389776357827476,0.0038338658146964857,0.0044728434504792336,0.0025559105431309905,0.0,0.0,0.0006389776357827476,0.061980830670926516,0.0,0.0006389776357827476,0.005750798722044728,0.008306709265175719,0.08306709265175719,0.0,0.0,0.0,0.0,0.0019169329073482429,0.0,0.0076677316293929714,0.0,0.021725239616613417,0.0019169329073482429,0.0006389776357827476,0.0012779552715654952,0.0025559105431309905,0.0006389776357827476,0.0006389776357827476,0.0,0.0025559105431309905,0.0038338658146964857,0.0,0.0,0.0012779552715654952,0.005111821086261981,0.0006389776357827476,0.0,0.0,0.01597444089456869,0.0038338658146964857,0.007028753993610224,0.005750798722044728,0.0,0.0006389776357827476,0.0006389776357827476,0.0006389776357827476,0.0,0.0006389776357827476,0.12396166134185303,0.10543130990415335,0.0,0.0,0.1718849840255591,0.0,0.11437699680511182,0.0012779552715654952,0.0,0.0,0.0025559105431309905,0.0012779552715654952,0.0019169329073482429,0.0,0.0,0.0,0.0,0.0,0.0006389776357827476,0.008306709265175719,0.033226837060702875,0.0,0.0,0.0025559105431309905,0.0,0.0006389776357827476,0.04472843450479233,0.0,0.0,0.003194888178913738,0.0,0.012779552715654952,0.0006389776357827476,0.0,0.005111821086261981,0.0,0.0,0.0,0.0,0.0006389776357827476,0.0012779552715654952,0.0006389776357827476,0.003194888178913738,0.0006389776357827476,0.016613418530351438,0.0,0.0076677316293929714,0.0,0.0006389776357827476,0.0006389776357827476,0.0012779552715654952,0.0,0.0006389776357827476,0.016613418530351438,0.0025559105431309905,0.0012779552715654952,0.009584664536741214,0.0,0.0006389776357827476,0.0,0.0,0.019169329073482427,0.0006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0025559105431309905,0.0044728434504792336,0.005750798722044728
TFT8_Sett,0.0,0.003896103896103896,0.0,0.0,0.0,0.0012987012987012987,0.008441558441558441,0.0,0.03116883116883117,0.0,0.0,0.11233766233766233,0.0012987012987012987,0.0,0.003896103896103896,0.0025974025974025974,0.001948051948051948,0.003896103896103896,0.0,0.012987012987012988,0.0,0.0,0.01038961038961039,0.0,0.0012987012987012987,0.0,0.016233766233766232,0.001948051948051948,0.0012987012987012987,0.02922077922077922,0.0,0.0,0.0012987012987012987,0.0,0.0006493506493506494,0.001948051948051948,0.001948051948051948,0.0006493506493506494,0.0,0.003246753246753247,0.0006493506493506494,0.007792207792207792,0.0,0.0006493506493506494,0.0,0.003246753246753247,0.001948051948051948,0.0,0.0,0.0012987012987012987,0.0025974025974025974,0.0006493506493506494,0.0,0.003896103896103896,0.00974025974025974,0.0006493506493506494,0.0,0.001948051948051948,0.0,0.005194805194805195,0.003246753246753247,0.0,0.0006493506493506494,0.08181818181818182,0.0,0.1525974025974026,0.0006493506493506494,0.0,0.0,0.0,0.0,0.0,0.001948051948051948,0.006493506493506494,0.0,0.0,0.0,0.0,0.0006493506493506494,0.01103896103896104,0.005844155844155844,0.0006493506493506494,0.08181818181818182,0.001948051948051948,0.007142857142857143,0.003246753246753247,0.0,0.005844155844155844,0.0,0.0,0.0,0.0,0.0006493506493506494,0.006493506493506494,0.0,0.004545454545454545,0.0,0.045454545454545456,0.0006493506493506494,0.006493506493506494,0.0,0.0,0.0012987012987012987,0.07337662337662337,0.0,0.12402597402597403,0.001948051948051948,0.0025974025974025974,0.0,0.0025974025974025974,0.0006493506493506494,0.003246753246753247,0.0,0.0,0.001948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012987012987012987,0.06298701298701298
TFT8_Sivir,0.0,0.0056753688989784334,0.0,0.011350737797956867,0.0,0.0,0.004540295119182747,0.0056753688989784334,0.0,0.0,0.0,0.004540295119182747,0.049943246311010214,0.0,0.0011350737797956867,0.00340522133938706,0.018161180476730987,0.0510783200908059,0.0,0.0,0.0,0.0,0.00681044267877412,0.0022701475595913734,0.019296254256526674,0.0011350737797956867,0.029511918274687854,0.0,0.0,0.0011350737797956867,0.004540295119182747,0.0,0.0022701475595913734,0.0,0.004540295119182747,0.007945516458569807,0.0,0.0,0.004540295119182747,0.0170261066969353,0.00340522133938706,0.0,0.0,0.007945516458569807,0.0011350737797956867,0.0170261066969353,0.0,0.0,0.0011350737797956867,0.0011350737797956867,0.0,0.0,0.0,0.12145289443813848,0.049943246311010214,0.0011350737797956867,0.0,0.12485811577752554,0.0,0.08286038592508513,0.0056753688989784334,0.01021566401816118,0.0,0.0,0.0011350737797956867,0.00681044267877412,0.0,0.0,0.0,0.0,0.0,0.0011350737797956867,0.00340522133938706,0.094211123723042,0.0,0.0,0.0011350737797956867,0.0,0.0,0.0170261066969353,0.0,0.0011350737797956867,0.0,0.0011350737797956867,0.0056753688989784334,0.0011350737797956867,0.0,0.015891032917139614,0.0,0.0,0.0,0.0,0.0011350737797956867,0.0022701475595913734,0.0,0.014755959137343927,0.0,0.00681044267877412,0.0,0.03859250851305335,0.0,0.0,0.009080590238365494,0.0011350737797956867,0.0,0.00340522133938706,0.004540295119182747,0.009080590238365494,0.0,0.01362088535754824,0.0,0.0011350737797956867,0.0011350737797956867,0.007945516458569807,0.03859250851305335,0.0,0.0,0.0,0.0,0.0,0.0,0.0011350737797956867,0.0056753688989784334,0.0056753688989784334
TFT8_Sona,0.0034782608695652175,0.0006956521739130435,0.00034782608695652176,0.0034782608695652175,0.004521739130434782,0.0010434782608695651,0.007304347826086957,0.001391304347826087,0.002434782608695652,0.0,0.004869565217391304,0.002782608695652174,0.004869565217391304,0.0,0.002434782608695652,0.0010434782608695651,0.06086956521739131,0.0034782608695652175,0.0006956521739130435,0.0,0.005565217391304348,0.0,0.003130434782608696,0.00034782608695652176,0.005565217391304348,0.001391304347826087,0.044869565217391306,0.0017391304347826088,0.0,0.0020869565217391303,0.004869565217391304,0.0,0.00034782608695652176,0.0010434782608695651,0.013217391304347827,0.15617391304347827,0.0,0.0020869565217391303,0.0006956521739130435,0.0017391304347826088,0.0006956521739130435,0.0006956521739130435,0.0,0.008,0.001391304347826087,0.049043478260869564,0.0034782608695652175,0.0,0.0,0.00034782608695652176,0.0,0.00034782608695652176,0.0,0.012521739130434783,0.016,0.0,0.0,0.0020869565217391303,0.0,0.08104347826086956,0.010782608695652174,0.0,0.0,0.002782608695652174,0.0017391304347826088,0.006608695652173913,0.0,0.0006956521739130435,0.00034782608695652176,0.0020869565217391303,0.0,0.0006956521739130435,0.09982608695652175,0.021217391304347827,0.0,0.0,0.00034782608695652176,0.00034782608695652176,0.002434782608695652,0.012869565217391304,0.0,0.02052173913043478,0.0017391304347826088,0.0010434782608695651,0.028869565217391303,0.001391304347826087,0.00034782608695652176,0.01008695652173913,0.0,0.0,0.00034782608695652176,0.0,0.010434782608695653,0.002782608695652174,0.001391304347826087,0.0038260869565217392,0.005565217391304348,0.002782608695652174,0.0,0.010782608695652174,0.0,0.0020869565217391303,0.028521739130434782,0.0006956521739130435,0.001391304347826087,0.002434782608695652,0.021217391304347827,0.044521739130434786,0.00034782608695652176,0.0052173913043478265,0.002782608695652174,0.00034782608695652176,0.0,0.0,0.07095652173913043,0.00034782608695652176,0.00034782608695652176,0.0,0.0006956521739130435,0.0,0.00034782608695652176,0.020869565217391306,0.004521739130434782,0.001391304347826087
TFT8_Soraka,0.002562642369020501,0.0005694760820045558,0.0,0.0008542141230068337,0.002277904328018223,0.0011389521640091116,0.002277904328018223,0.0011389521640091116,0.0017084282460136675,0.0,0.003416856492027335,0.0009965831435079728,0.002989749430523918,0.0,0.0005694760820045558,0.0009965831435079728,0.08314350797266515,0.0007118451025056948,0.00042710706150341686,0.0,0.004271070615034169,0.0,0.0548120728929385,0.00014236902050113895,0.003416856492027335,0.00014236902050113895,0.01509111617312073,0.0,0.0,0.0012813211845102506,0.0019931662870159455,0.00014236902050113895,0.0024202733485193624,0.00014236902050113895,0.003701594533029613,0.17497152619589978,0.0,0.0021355353075170843,0.0008542141230068337,0.0014236902050113896,0.0,0.00014236902050113895,0.00042710706150341686,0.012670842824601366,0.0008542141230068337,0.008399772209567198,0.0005694760820045558,0.0,0.0,0.00042710706150341686,0.0008542141230068337,0.0,0.0,0.013809794988610478,0.016799544419134397,0.0,0.0,0.0014236902050113896,0.00014236902050113895,0.11119020501138953,0.0056947608200455585,0.0005694760820045558,0.0,0.0017084282460136675,0.0002847380410022779,0.0012813211845102506,0.0,0.00042710706150341686,0.0,0.0011389521640091116,0.0,0.00042710706150341686,0.1359624145785877,0.0049829157175398636,0.00014236902050113895,0.0,0.00042710706150341686,0.0,0.0035592255125284737,0.020216400911161732,0.0,0.0028473804100227792,0.0014236902050113896,0.0007118451025056948,0.05125284738041002,0.0005694760820045558,0.0,0.0017084282460136675,0.0,0.00014236902050113895,0.00014236902050113895,0.00014236902050113895,0.0,0.0002847380410022779,0.0,0.0017084282460136675,0.003701594533029613,0.006691343963553531,0.0,0.0049829157175398636,0.00014236902050113895,0.0,0.05794419134396355,0.0009965831435079728,0.0007118451025056948,0.0009965831435079728,0.0270501138952164,0.03673120728929385,0.0,0.004840546697038725,0.0005694760820045558,0.0002847380410022779,0.0,0.0,0.04100227790432802,0.00014236902050113895,0.0,0.0,0.0,0.014236902050113895,0.0005694760820045558,0.010535307517084282,0.005979498861047836,0.003701594533029613
TFT8_Sylas,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.016736401673640166,0.012552301255230125,0.06694560669456066,0.0,0.0,0.03765690376569038,0.008368200836820083,0.0,0.02092050209205021,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0041841004184100415,0.0,0.0041841004184100415,0.0,0.03765690376569038,0.0,0.0,0.02092050209205021,0.0,0.008368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0041841004184100415,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0041841004184100415,0.0,0.02510460251046025,0.0,0.0,0.0,0.12133891213389121,0.0,0.08368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.016736401673640166,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0041841004184100415,0.008368200836820083,0.0,0.0,0.016736401673640166,0.0041841004184100415,0.0041841004184100415,0.008368200836820083,0.0,0.029288702928870293,0.0,0.0,0.0,0.0,0.04184100418410042,0.07112970711297072,0.0,0.02092050209205021,0.0,0.03765690376569038,0.0,0.029288702928870293,0.0041841004184100415,0.0,0.0041841004184100415,0.029288702928870293,0.0,0.1087866108786611,0.0041841004184100415,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.012552301255230125,0.0,0.03347280334728033
TFT8_Syndra,0.0016438356164383563,0.0,0.0,0.007123287671232876,0.0027397260273972603,0.0032876712328767125,0.007671232876712329,0.0027397260273972603,0.0027397260273972603,0.0,0.011506849315068493,0.0032876712328767125,0.007671232876712329,0.0,0.0027397260273972603,0.007123287671232876,0.17095890410958905,0.0038356164383561643,0.0,0.0,0.014794520547945205,0.0,0.002191780821917808,0.0,0.02904109589041096,0.001095890410958904,0.0273972602739726,0.001095890410958904,0.0,0.006027397260273973,0.006575342465753425,0.0016438356164383563,0.000547945205479452,0.000547945205479452,0.009315068493150684,0.05808219178082192,0.0,0.002191780821917808,0.0,0.007671232876712329,0.000547945205479452,0.001095890410958904,0.0,0.03506849315068493,0.000547945205479452,0.0663013698630137,0.009315068493150684,0.0,0.0,0.0,0.002191780821917808,0.0,0.0,0.04219178082191781,0.002191780821917808,0.0,0.0,0.004383561643835616,0.0,0.007671232876712329,0.030136986301369864,0.0016438356164383563,0.0,0.002191780821917808,0.0,0.0032876712328767125,0.0,0.0,0.0,0.001095890410958904,0.0,0.0038356164383561643,0.006027397260273973,0.0263013698630137,0.0,0.0,0.0,0.0,0.001095890410958904,0.009863013698630137,0.0,0.0,0.0027397260273972603,0.0038356164383561643,0.009863013698630137,0.007671232876712329,0.0,0.008767123287671232,0.0,0.0,0.0,0.000547945205479452,0.007671232876712329,0.002191780821917808,0.0,0.004931506849315068,0.01863013698630137,0.0032876712328767125,0.0,0.023013698630136987,0.001095890410958904,0.002191780821917808,0.01315068493150685,0.0016438356164383563,0.0,0.0027397260273972603,0.006027397260273973,0.006575342465753425,0.0,0.014794520547945205,0.002191780821917808,0.000547945205479452,0.0,0.0,0.13972602739726028,0.0,0.0,0.0,0.000547945205479452,0.019178082191780823,0.0,0.012054794520547946,0.020821917808219178,0.0032876712328767125
